   100500000.000000       7.774452194999461E-006
   101000000.000000       7.813131061647888E-006
   101500000.000000       7.851809928279558E-006
   102000000.000000       7.890488794926373E-006
   102500000.000000       7.929167661555879E-006
   103000000.000000       7.967846528204029E-006
   103500000.000000       8.006525394839066E-006
   104000000.000000       8.045204261491185E-006
